emplid,div,deptid,sub_job_family,date,attendance,project_code,total_hour,pmcs_bu_start_dt,project_start_stage,C0_day,C1_day,C2_day,C3_day,C4_day,C5_day,C6_day,stage,termination_n,month_pf,execute_day,utilization_rate_by_dep_func,utilization_rate_by_dep,execute_hour,execute_month,utilization_rate_by_div_func
10507013,230000,230R20,RH,2020/3/1,184,1PD025550001,60,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,32,35752,0.997826087,0.997826087,31631.33306,1630.933333,0.095592524
10507013,230000,230R20,RH,2020/3/1,184,1PD039550001,152.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,26,19480,0.997826087,0.997826087,45621.2067,1088.533333,0.095592524
10507013,230000,230R20,RH,2020/3/1,184,1PD042550001,21,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,25,18448,0.997826087,0.997826087,88515.90573,1054.133333,0.095592524
10507013,230000,230R20,RH,2020/4/1,152,1PD01R550001,7,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,33,40216,1.282785088,1.282785088,9986.133059,1754.933333,0.095021118
10507013,230000,230R20,RH,2020/4/1,152,1PD025550001,23,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,33,36496,1.282785088,1.282785088,31631.33306,1630.933333,0.095021118
10507013,230000,230R20,RH,2020/6/1,184,1PD025550001,64,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,35,37960,1.126358696,1.126358696,31631.33306,1630.933333,0.252874714
10507013,230000,230R20,RH,2020/6/1,184,1PD039550001,77,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,29,21688,1.126358696,1.126358696,45621.2067,1088.533333,0.252874714
10507013,230000,230R20,RH,2020/6/1,184,1PD042550001,97.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,28,20656,1.126358696,1.126358696,88515.90573,1054.133333,0.252874714
10507013,230000,230R20,RH,2020/6/1,184,1PD048270001,4,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,22,18304,1.126358696,1.126358696,23953.9,806.1333333,0.252874714
10507013,230000,230R20,RH,2020/7/1,160,1PD01R550001,31,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,36,42400,1.022083333,1.022083333,9986.133059,1754.933333,0.2475
10507013,230000,230R20,RH,2020/7/1,160,1PD025550001,38.5,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,36,38680,1.022083333,1.022083333,31631.33306,1630.933333,0.2475
10507013,230000,230R20,RH,2020/7/1,160,1PD039550001,54.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,30,22408,1.022083333,1.022083333,45621.2067,1088.533333,0.2475
10507013,230000,230R20,RH,2020/9/1,144,1PD039550001,58,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,32,23896,1.062847222,1.062847222,45621.2067,1088.533333,0.337791219
10507013,230000,230R20,RH,2020/9/1,144,1PD042550001,67,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,31,22864,1.062847222,1.062847222,88515.90573,1054.133333,0.337791219
10507013,230000,230R20,RH,2020/9/1,144,1PD048270001,4,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,25,20512,1.062847222,1.062847222,23953.9,806.1333333,0.337791219
10507013,230000,230R20,RH,2020/10/1,152,1PD025550001,31,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,39,40888,1.181907895,1.181907895,31631.33306,1630.933333,0.360780985
10507013,230000,230R20,RH,2020/10/1,152,1PD039550001,66,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,33,24616,1.181907895,1.181907895,45621.2067,1088.533333,0.360780985
10507013,230000,230R20,RH,2020/10/1,152,1PD042550001,74,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,32,23584,1.181907895,1.181907895,88515.90573,1054.133333,0.360780985
10507013,230000,230R20,RH,2020/10/1,152,QRQY00000996,16.5,2020/2/13 08:00,C6,0,0,0,0,0,0,91,,0,3,3006911.788,1.181907895,1.181907895,330.6,100351.1929,0.360780985
10507013,23R000,23R200,RH,2021/1/1,160,1PD039550001,17,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,36,26824,0.291145833,0.291145833,45621.2067,1088.533333,0.079403409
10507013,23R000,23R200,HW,2021/3/1,184,1PD039550001,72,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,2,28240,1.117572464,1.117572464,45621.2067,1088.533333,0.268217391
10507013,23R000,23R200,HW,2021/3/1,184,1PD042550001,167,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,2,27208,1.117572464,1.117572464,88515.90573,1054.133333,0.268217391
10507013,23R000,23R200,HW,2021/4/1,144,1PD025550001,7,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,3,45256,1.094097222,1.094097222,31631.33306,1630.933333,0.234449405
10507013,23R000,23R200,HW,2021/4/1,144,1PD039550001,70,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,3,28984,1.094097222,1.094097222,45621.2067,1088.533333,0.234449405
10507013,23R000,23R200,HW,2021/4/1,144,1PD042550001,98.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,3,27952,1.094097222,1.094097222,88515.90573,1054.133333,0.234449405
10507013,23R000,23R200,HW,2021/4/1,144,1PD05P55E001,12,2020/6/1 08:00,C0,31,60,119,89,65,1826,91,C4,0,3,8056,1.094097222,1.094097222,19205.50172,390.9333333,0.234449405
10509020,230000,230R30,ME,2017/8/1,160,91.16V28.001,23.5,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,1,42832,1.032946429,1.032946429,700.8819982,2621.333333,0.1446125
10509020,230000,230R30,ME,2017/8/1,160,91.18R55.001,58.8,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,C5,0,1,37984,1.032946429,1.032946429,4736.581998,2459.733333,0.1446125
10509020,230000,230R30,ME,2017/9/1,160,1PD006270001,32.8,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,2,34720,1.065,1.065,1325.963996,2326.133333,0.146176471
10509020,230000,230R30,ME,2017/9/1,160,1PD01R550001,7,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,2,17584,1.065,1.065,9986.133059,1754.933333,0.146176471
10509020,230000,230R30,ME,2017/9/1,160,91.10T55.001,7.8,2010/1/1 08:00,C3,0,0,0,77,49,3891,90,C5,0,2,67216,1.065,1.065,187.7,3310.933333,0.146176471
10509020,230000,230R30,ME,2017/9/1,160,91.14W55.001,13.4,2010/10/29 08:00,C0,91,63,90,77,60,1827,92,,0,1,62176,1.065,1.065,27.7,2606.933333,0.146176471
10509020,230000,230R30,ME,2017/9/1,160,91.16K55.001,13.8,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,1,49000,1.065,1.065,317.8,2654.933333,0.146176471
10509020,230000,230R30,ME,2017/10/1,176,91.16V28.001,6.9,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,3,44296,0.896022727,0.896022727,700.8819982,2621.333333,0.139381313
10509020,230000,230R30,ME,2017/10/1,176,91.18R55.001,38.7,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,C5,0,3,39448,0.896022727,0.896022727,4736.581998,2459.733333,0.139381313
10509020,230000,230R30,ME,2017/10/1,176,91.18V22.001,68.9,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,3,38032,0.896022727,0.896022727,4890.1,2412.533333,0.139381313
10509020,230000,230R30,ME,2017/11/1,160,1PD006270001,10.4,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,4,36184,0.9071875,0.9071875,1325.963996,2326.133333,0.136933962
10509020,230000,230R30,ME,2017/11/1,160,1PD01R550001,1.1,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,4,19048,0.9071875,0.9071875,9986.133059,1754.933333,0.136933962
10509020,230000,230R30,ME,2017/11/1,160,91.10P55.001,5.5,2018/1/1 08:00,C5,0,0,0,0,0,729,91,,0,1,-1448,0.9071875,0.9071875,720.5,754.9333333,0.136933962
10509020,230000,230R30,ME,2017/11/1,160,91.10T55.001,4.2,2010/1/1 08:00,C3,0,0,0,77,49,3891,90,C5,0,4,68680,0.9071875,0.9071875,187.7,3310.933333,0.136933962
10509020,230000,230R30,ME,2017/12/1,160,91.10X55.001,13,2008/1/1 08:00,C0,29,34,57,153,144,494,92,,0,2,87640,0.87453125,0.87453125,152.9,3382.933333,0.134543269
10509020,230000,230R30,ME,2017/12/1,160,91.16K55.001,1.1,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,4,51184,0.87453125,0.87453125,317.8,2654.933333,0.134543269
10509020,230000,230R30,ME,2018/1/1,192,91.18R55.001,44.3,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,C5,0,6,41656,0.97890625,0.97890625,4736.581998,2459.733333,0.13984375
10509020,230000,230R30,ME,2018/1/1,192,91.18V22.001,90.6,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,6,40240,0.97890625,0.97890625,4890.1,2412.533333,0.13984375
10509020,230000,230R30,ME,2018/2/1,112,1PD006270001,26.2,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,7,38392,1.022098214,1.022098214,1325.963996,2326.133333,0.181706349
10509020,230000,230R30,ME,2018/2/1,112,1PD01R550001,11.4,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,7,21256,1.022098214,1.022098214,9986.133059,1754.933333,0.181706349
10509020,230000,230R30,ME,2018/2/1,112,91.16K55.001,2,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,6,52672,1.022098214,1.022098214,317.8,2654.933333,0.181706349
10509020,230000,230R30,ME,2018/3/1,160,91.16V28.001,32.5,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,8,47920,0.97140625,0.97140625,700.8819982,2621.333333,0.161901042
10509020,230000,230R30,ME,2018/3/1,160,91.18R55.001,8,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,C5,0,8,43072,0.97140625,0.97140625,4736.581998,2459.733333,0.161901042
10509020,230000,230R30,ME,2018/3/1,160,91.18V22.001,28,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,8,41656,0.97140625,0.97140625,4890.1,2412.533333,0.161901042
10509020,230000,230R30,ME,2018/4/1,168,1PD006270001,16.8,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,9,39808,0.9703125,0.9703125,1325.963996,2326.133333,0.152205882
10509020,230000,230R30,ME,2018/4/1,168,1PD01R550001,77.5,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,9,22672,0.9703125,0.9703125,9986.133059,1754.933333,0.152205882
10509020,230000,230R30,ME,2018/4/1,168,1PD025550001,24,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,9,18952,0.9703125,0.9703125,31631.33306,1630.933333,0.152205882
10509020,230000,230R30,ME,2018/4/1,168,91.16K55.001,1,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,8,54088,0.9703125,0.9703125,317.8,2654.933333,0.152205882
10509020,230000,230R30,ME,2018/5/1,160,91.16V28.001,10.8,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,10,49384,0.910555556,0.910555556,700.8819982,2621.333333,0.167244898
10509020,230000,230R30,ME,2018/5/1,160,91.18R55.001,6,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,C5,0,10,44536,0.910555556,0.910555556,4736.581998,2459.733333,0.167244898
10509020,230000,230R30,ME,2018/5/1,160,91.18V22.001,8.7,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,10,43120,0.910555556,0.910555556,4890.1,2412.533333,0.167244898
10509020,230000,230R30,ME,2018/6/1,152,1PD006270001,7.7,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,11,41272,1.065716374,1.065716374,1325.963996,2326.133333,0.19982182
10509020,230000,230R30,ME,2018/6/1,152,1PD01R550001,90.9,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,11,24136,1.065716374,1.065716374,9986.133059,1754.933333,0.19982182
10509020,230000,230R30,ME,2018/6/1,152,1PD025550001,11,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,11,20416,1.065716374,1.065716374,31631.33306,1630.933333,0.19982182
10509020,230000,230R30,ME,2018/6/1,152,1PD038550001,12.1,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C2,0,5,3304,1.065716374,1.065716374,51227.84787,1060.533333,0.19982182
10509020,230000,230R30,ME,2018/7/1,192,91.10X55.001,25.4,2008/1/1 08:00,C0,29,34,57,153,144,494,92,,0,9,92728,0.943489583,0.943489583,152.9,3382.933333,0.157248264
10509020,230000,230R30,ME,2018/7/1,192,91.16K55.001,0.7,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,11,56272,0.943489583,0.943489583,317.8,2654.933333,0.157248264
10509020,230000,230R30,ME,2018/7/1,192,91.16V28.001,9.1,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,12,50848,0.943489583,0.943489583,700.8819982,2621.333333,0.157248264
10509020,230000,230R30,ME,2018/8/1,160,91.18V22.001,42,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,13,45328,1.10515625,1.10515625,4890.1,2412.533333,0.215640244
10509020,230000,230R30,ME,2018/9/1,152,1PD006270001,3,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,14,43480,1.120760234,1.120760234,1325.963996,2326.133333,0.220912654
10509020,230000,230R30,ME,2018/9/1,152,1PD01R550001,84.2,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,14,26344,1.120760234,1.120760234,9986.133059,1754.933333,0.220912654
10509020,230000,230R30,ME,2018/9/1,152,1PD025550001,14.8,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,14,22624,1.120760234,1.120760234,31631.33306,1630.933333,0.220912654
10509020,230000,230R30,ME,2018/10/1,192,91.10X55.001,12,2008/1/1 08:00,C0,29,34,57,153,144,494,92,,0,12,94936,1.093171296,1.093171296,152.9,3382.933333,0.216282895
10509020,230000,230R30,ME,2018/10/1,192,91.16K55.001,9,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,14,58480,1.093171296,1.093171296,317.8,2654.933333,0.216282895
10509020,230000,230R30,ME,2018/10/1,192,91.16V28.001,18.1,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,15,53056,1.093171296,1.093171296,700.8819982,2621.333333,0.216282895
10509020,230000,230R30,ME,2018/10/1,192,91.18R55.001,13,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,C5,0,15,48208,1.093171296,1.093171296,4736.581998,2459.733333,0.216282895
10509020,230000,230R30,ME,2018/10/1,192,91.18V22.001,25.8,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,15,46792,1.093171296,1.093171296,4890.1,2412.533333,0.216282895
10509020,230000,230R30,ME,2018/11/1,160,1PD006270001,4.5,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,16,44944,1.067569444,1.067569444,1325.963996,2326.133333,0.257367788
10509020,230000,230R30,ME,2018/11/1,160,1PD01R550001,49.8,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,16,27808,1.067569444,1.067569444,9986.133059,1754.933333,0.257367788
10509020,230000,230R30,ME,2018/12/1,184,91.10P55.001,20.3,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,14,8032,1.062862319,1.062862319,720.5,754.9333333,0.275299468
10509020,230000,230R30,ME,2018/12/1,184,91.10X55.001,3,2008/1/1 08:00,C0,29,34,57,153,144,494,92,,0,14,96400,1.062862319,1.062862319,152.9,3382.933333,0.275299468
10509020,230000,230R30,ME,2018/12/1,184,91.16V28.001,6.1,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,17,54520,1.062862319,1.062862319,700.8819982,2621.333333,0.275299468
10509020,230000,230R30,ME,2018/12/1,184,91.18V22.001,34.5,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,17,48256,1.062862319,1.062862319,4890.1,2412.533333,0.275299468
10509020,230000,230R30,ME,2019/1/1,160,1PD01R550001,141.9,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,18,29272,1.029236111,1.029236111,9986.133059,1754.933333,0.247181604
10509020,230000,230R30,ME,2019/1/1,160,91.10P55.001,3.4,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,15,8776,1.029236111,1.029236111,720.5,754.9333333,0.247181604
10509020,230000,230R30,ME,2019/1/1,160,91.10X55.001,1.5,2008/1/1 08:00,C0,29,34,57,153,144,494,92,,0,15,97144,1.029236111,1.029236111,152.9,3382.933333,0.247181604
10509020,230000,230R30,ME,2019/3/1,160,1PD006270001,3.3,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,20,47824,0.848798077,0.848798077,1325.963996,2326.133333,0.228605769
10509020,230000,230R30,ME,2019/3/1,160,1PD01R550001,114.9,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,20,30688,0.848798077,0.848798077,9986.133059,1754.933333,0.228605769
10509020,230000,230R30,ME,2019/3/1,160,91.10P55.001,14.2,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,17,10192,0.848798077,0.848798077,720.5,754.9333333,0.228605769
10509020,230000,230R30,ME,2019/3/1,160,91.10T55.001,3,2010/1/1 08:00,C3,0,0,0,77,49,3891,90,C5,0,20,80320,0.848798077,0.848798077,187.7,3310.933333,0.228605769
10509020,230000,230R30,ME,2019/4/1,176,91.14W55.001,2.7,2010/10/29 08:00,C0,91,63,90,77,60,1827,92,,0,20,76024,0.85826049,0.85826049,27.7,2606.933333,0.174334162
10509020,230000,230R30,ME,2019/4/1,176,91.16K55.001,3.9,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,20,62848,0.85826049,0.85826049,317.8,2654.933333,0.174334162
10509020,230000,230R30,ME,2019/4/1,176,91.18V22.001,48.3,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,21,51160,0.85826049,0.85826049,4890.1,2412.533333,0.174334162
10509020,230000,230R30,ME,2019/5/1,160,91.18V22.001,51.6,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,22,51880,0.839519231,0.839519231,4890.1,2412.533333,0.173234127
10509020,230000,230R30,ME,2019/6/1,152,1PD006270001,2.2,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,23,50032,0.896820175,0.896820175,1325.963996,2326.133333,0.176423641
10509020,230000,230R30,ME,2019/6/1,152,1PD01R550001,67,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,23,32896,0.896820175,0.896820175,9986.133059,1754.933333,0.176423641
10509020,230000,230R30,ME,2019/6/1,152,91.10P55.001,8.4,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,20,12400,0.896820175,0.896820175,720.5,754.9333333,0.176423641
10509020,230000,230R30,ME,2019/6/1,152,91.10T55.001,7.8,2010/1/1 08:00,C3,0,0,0,77,49,3891,90,C5,0,23,82528,0.896820175,0.896820175,187.7,3310.933333,0.176423641
10509020,230000,230R30,ME,2019/6/1,152,91.14W55.001,3.8,2010/10/29 08:00,C0,91,63,90,77,60,1827,92,,0,22,77488,0.896820175,0.896820175,27.7,2606.933333,0.176423641
10509020,230000,230R30,ME,2019/6/1,152,91.16K55.001,3.3,2012/2/29 08:00,C0,30,154,89,61,39,2885,90,C5,0,22,64312,0.896820175,0.896820175,317.8,2654.933333,0.176423641
10509020,230000,230R30,ME,2019/7/1,200,91.18V22.001,48.1,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,24,53344,0.825666667,0.825666667,4890.1,2412.533333,0.159806452
10509020,230000,230R30,ME,2019/8/1,152,1PD01R550001,79.1,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,25,34360,0.890430622,0.890430622,9986.133059,1754.933333,0.192053664
10509020,230000,230R30,ME,2019/8/1,152,91.10P55.001,39.5,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,22,13864,0.890430622,0.890430622,720.5,754.9333333,0.192053664
10509020,230000,230R30,ME,2019/8/1,152,91.18V22.001,45.9,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,25,54088,0.890430622,0.890430622,4890.1,2412.533333,0.192053664
10509020,230000,230R30,ME,2019/9/1,184,1PD01R550001,40.8,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,26,35104,0.847617057,0.847617057,9986.133059,1754.933333,0.193316171
10509020,230000,230R30,ME,2019/9/1,184,1PD025550001,28.7,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,26,31384,0.847617057,0.847617057,31631.33306,1630.933333,0.193316171
10509020,230000,230R30,ME,2019/9/1,184,1PD038550001,37.1,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,20,14272,0.847617057,0.847617057,51227.84787,1060.533333,0.193316171
10509020,230000,230R30,ME,2019/10/1,144,91.10P55.001,13.3,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,24,15328,0.937615741,0.937615741,720.5,754.9333333,0.216372863
10509020,230000,230R30,ME,2019/10/1,144,91.18V22.001,12.6,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,27,55552,0.937615741,0.937615741,4890.1,2412.533333,0.216372863
10509020,230000,230R30,ME,2019/11/1,160,1PD006270001,9.1,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,28,53704,0.814508929,0.814508929,1325.963996,2326.133333,0.181001984
10509020,230000,230R30,ME,2019/11/1,160,1PD01R550001,45.2,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,28,36568,0.814508929,0.814508929,9986.133059,1754.933333,0.181001984
10509020,230000,230R30,ME,2019/11/1,160,1PD01V270001,57.5,2015/8/9 08:00,C0,33,43,44,105,43,1826,92,C5,0,2,37888,0.814508929,0.814508929,285.2,1530.933333,0.181001984
10509020,230000,230R30,ME,2019/12/1,192,91.10P55.001,7.1,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,26,16792,0.886309524,0.886309524,720.5,754.9333333,0.169977169
10509020,230000,230R30,ME,2020/1/1,120,1PD006270001,1.2,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,30,55168,0.837559524,0.837559524,1325.963996,2326.133333,0.183216146
10509020,230000,230R30,ME,2020/3/1,184,1PD01V270001,4,2015/8/9 08:00,C0,33,43,44,105,43,1826,92,C5,0,6,40792,1.055551242,1.055551242,285.2,1530.933333,0.234566943
10509020,230000,230R30,ME,2020/3/1,184,1PD038550001,118.2,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,26,18640,1.055551242,1.055551242,51227.84787,1060.533333,0.234566943
10509020,230000,230R30,ME,2020/3/1,184,1PD039550001,7,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,26,19480,1.055551242,1.055551242,45621.2067,1088.533333,0.234566943
10509020,230000,230R30,ME,2020/3/1,184,91.18V22.001,27.3,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,32,59200,1.055551242,1.055551242,4890.1,2412.533333,0.234566943
10509020,230000,230R30,ME,2020/4/1,152,1PD006270001,1.5,2013/10/1 08:00,C0,15,204,29,62,8,2345,90,C5,0,33,57352,0.959445489,0.959445489,1325.963996,2326.133333,0.209878701
10509020,230000,230R30,ME,2020/4/1,152,1PD01R550001,7.6,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,33,40216,0.959445489,0.959445489,9986.133059,1754.933333,0.209878701
10509020,230000,230R30,ME,2020/4/1,152,1PD038550001,69.9,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,27,19384,0.959445489,0.959445489,51227.84787,1060.533333,0.209878701
10509020,230000,230R30,ME,2020/6/1,184,1PD01R550001,11.6,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,35,41680,1.019219368,1.019219368,9986.133059,1754.933333,0.215604097
10509020,230000,230R30,ME,2020/6/1,184,1PD038550001,113.4,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,29,20848,1.019219368,1.019219368,51227.84787,1060.533333,0.215604097
10509020,230000,230R30,ME,2020/6/1,184,91.16V28.001,46,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,35,67672,1.019219368,1.019219368,700.8819982,2621.333333,0.215604097
10509020,230000,230R30,ME,2020/6/1,184,91.18R55.001,15.5,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,,0,35,62824,1.019219368,1.019219368,4736.581998,2459.733333,0.215604097
10509020,230000,230R30,ME,2020/6/1,184,91.18V22.001,5.2,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,35,61408,1.019219368,1.019219368,4890.1,2412.533333,0.215604097
10509020,230000,230R30,ME,2020/7/1,160,1PD01R550001,6.9,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,36,42400,0.975738636,0.975738636,9986.133059,1754.933333,0.2146625
10509020,230000,230R30,ME,2020/7/1,160,1PD038550001,81,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,30,21568,0.975738636,0.975738636,51227.84787,1060.533333,0.2146625
10509020,230000,230R30,ME,2020/8/1,200,91.18V22.001,40.6,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,37,62872,0.937272727,0.937272727,4890.1,2412.533333,0.190925926
10509020,230000,230R30,ME,2020/9/1,144,1PD01R550001,8.3,2015/10/14 08:00,C0,44,128,126,94,57,1946,92,C5,0,38,43888,0.881770833,0.881770833,9986.133059,1754.933333,0.195949074
10509020,230000,230R30,ME,2020/9/1,144,1PD038550001,87.5,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,32,23056,0.881770833,0.881770833,51227.84787,1060.533333,0.195949074
10509020,230000,230R30,ME,2020/9/1,144,91.16V28.001,17.5,2013/4/18 08:00,C0,218,97,76,90,64,2487,90,C5,0,38,69880,0.881770833,0.881770833,700.8819982,2621.333333,0.195949074
10509020,230000,230R30,ME,2020/9/1,144,91.18R55.001,10.8,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,,0,38,65032,0.881770833,0.881770833,4736.581998,2459.733333,0.195949074
10509020,230000,230R30,ME,2020/9/1,144,91.18V22.001,17.9,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,38,63616,0.881770833,0.881770833,4890.1,2412.533333,0.195949074
10509020,230000,230R30,ME,2020/11/1,200,1PD038550001,98.6,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,34,24520,0.754541667,0.754541667,51227.84787,1060.533333,0.125756944
10509020,230000,230R30,ME,2020/12/1,152,91.18R55.001,2.1,2013/4/5 08:00,C0,3,15,62,95,129,1768,90,,0,41,67216,0.907346491,0.907346491,4736.581998,2459.733333,0.181469298
